path_to_image,label,predicted_vector,predicted_label
./data/processed/1726417351_70_15_15_42/train/B6/z4892307356437_b05b8b4594f623199112497ecb2ad79b.jpg,2,"[[-5.314698696136475, 1.294299840927124, 2.8703949451446533], [-9.015894889831543, 1.5505483150482178, 4.11446475982666], [-5.6757917404174805, 1.623173475265503, 2.105227470397949], [-4.576610088348389, -0.14865277707576752, 2.838951826095581], [1.2618000507354736, 0.038273558020591736, -0.8454360961914062], [-8.87922191619873, -0.45986703038215637, 6.790078639984131], [-9.01486587524414, 0.3767862021923065, 5.9340291023254395], [-5.104587078094482, -2.750410556793213, 6.101315021514893], [-10.860806465148926, 3.463444232940674, 3.31736159324646], [-11.80803108215332, 1.9677451848983765, 5.67439079284668], [-9.41452407836914, 1.134469747543335, 4.722498893737793], [-12.081934928894043, 1.433633804321289, 6.245988845825195], [-7.116726398468018, 1.8609586954116821, 2.5743913650512695]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_142161.jpg,2,"[[-6.565683364868164, -0.20740267634391785, 5.366060256958008], [-9.87951374053955, 0.1698034554719925, 6.882167339324951], [-9.464092254638672, 0.9573816657066345, 5.816999912261963], [-8.159092903137207, -1.9373092651367188, 7.048320770263672], [-8.272322654724121, 2.4065189361572266, 3.3549964427948], [-10.979842185974121, 0.4950088560581207, 6.610735893249512], [-6.283156394958496, -3.6866729259490967, 7.942777633666992], [-5.917621612548828, -0.04136145859956741, 4.656039237976074], [-6.540884971618652, 1.7865954637527466, 2.8421716690063477], [-3.5650269985198975, 0.18140465021133423, 2.1814496517181396], [-11.495389938354492, -0.9567134976387024, 7.81020450592041], [-8.839800834655762, -2.1004745960235596, 8.024638175964355], [-13.084238052368164, -0.14923033118247986, 8.472631454467773]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_142257.jpg,2,"[[-5.799273490905762, -5.151317596435547, 10.02799129486084], [-10.351272583007812, -3.4860355854034424, 9.404291152954102], [-9.10876750946045, -2.1495344638824463, 8.281355857849121], [-10.893982887268066, -1.5028501749038696, 8.092638969421387], [-9.304238319396973, -2.5587382316589355, 8.307324409484863], [-9.991789817810059, -0.951153576374054, 7.785364627838135], [-6.48714017868042, -1.1148903369903564, 5.964428901672363], [-8.127696990966797, -0.6235100626945496, 6.832222938537598], [-10.549214363098145, -0.3753681480884552, 7.474626541137695], [-12.549935340881348, -2.1304359436035156, 10.490642547607422], [-9.432517051696777, -1.5449925661087036, 7.393104553222656], [-12.392948150634766, -2.500370740890503, 10.46766471862793], [-13.108685493469238, -0.7841495871543884, 9.78776741027832]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113188094319_a276785298de8fc0e4b3f591b3146f3e.jpg,2,"[[-7.550046443939209, -1.2724658250808716, 6.655213356018066], [-6.3870697021484375, 0.5393206477165222, 3.984381914138794], [-5.9451470375061035, 1.3500194549560547, 2.6064581871032715], [-8.078311920166016, 0.7762809991836548, 4.855391502380371], [-0.6623244881629944, -1.0579077005386353, 1.2154357433319092], [-6.7079572677612305, -1.7318394184112549, 6.4876885414123535], [-6.404288291931152, -5.556214809417725, 10.10820484161377], [-5.6432108879089355, -2.8700737953186035, 6.958619117736816], [-8.9590425491333, 0.13261589407920837, 6.501121520996094], [-3.627971649169922, 0.12046823650598526, 2.1758575439453125], [-5.252365589141846, -1.5169392824172974, 4.648866653442383], [-7.032293319702148, -0.032942868769168854, 4.699995040893555], [-2.6428744792938232, 1.6621865034103394, 0.47994545102119446]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_142270.jpg,2,"[[-3.662637710571289, -5.412371635437012, 8.746614456176758], [-9.687230110168457, -1.421828269958496, 6.827515602111816], [-14.282044410705566, -4.163947582244873, 12.060978889465332], [-13.293998718261719, -1.5099470615386963, 10.23924446105957], [-12.915064811706543, -0.9196709394454956, 9.542098999023438], [-7.673457622528076, -3.0185320377349854, 8.022690773010254], [-6.751387119293213, -2.341689348220825, 6.816115379333496], [-1.8508071899414062, -4.5619096755981445, 5.337462425231934], [-6.118680000305176, -2.5626678466796875, 7.342844009399414], [-8.662501335144043, -0.23410725593566895, 6.037307262420654], [-8.990470886230469, -1.3680754899978638, 7.143248558044434], [-3.7210843563079834, -4.1224822998046875, 6.387296676635742], [-8.663311958312988, -1.2175835371017456, 7.404540061950684]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113193025191_5fc338e0bc050dd5aced9b399c604637.jpg,2,"[[-6.572977542877197, -3.1672801971435547, 6.437924385070801], [-3.5603389739990234, -1.5055221319198608, 3.4267032146453857], [-5.142582416534424, 0.7803104519844055, 1.8792080879211426], [-5.893361568450928, -0.7109211087226868, 4.905925273895264], [-5.367042541503906, 0.7194501757621765, 2.66072940826416], [-3.2525124549865723, -0.8953450918197632, 3.020639181137085], [-4.831771373748779, -1.6583162546157837, 3.91499924659729], [-6.922786712646484, 0.565010130405426, 3.426872968673706], [-4.125283718109131, -0.386746346950531, 2.788097620010376], [-4.052138805389404, 0.5647185444831848, 1.931093454360962], [-5.017328262329102, -0.29871025681495667, 3.1430423259735107], [-3.413316011428833, -1.5380743741989136, 3.462301731109619], [-7.142146110534668, 3.252727746963501, 1.3825525045394897]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z2615431106893_d75c2acdcc20accb14790816367bf100.jpg,2,"[[-4.906606674194336, -0.6278564929962158, 3.4121737480163574], [-2.525928258895874, -1.0945626497268677, 2.395895004272461], [-3.9526758193969727, 1.6647934913635254, 0.18446065485477448], [-8.80185604095459, 0.07293403893709183, 5.683661937713623], [-9.573412895202637, 0.2964420020580292, 5.354123115539551], [-7.667224407196045, 2.776432514190674, 1.6368505954742432], [-7.982853412628174, -0.6775451302528381, 5.510502338409424], [-8.108141899108887, -0.6042365431785583, 5.911187648773193], [-8.600722312927246, -0.7414094805717468, 6.023597240447998], [-3.1557281017303467, 0.2445300817489624, 1.7234748601913452], [-6.861173629760742, 1.429745078086853, 2.821545124053955], [-11.304792404174805, -0.6503612399101257, 8.020986557006836], [-7.74879789352417, -0.2403310239315033, 4.393060684204102]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5002262580596_912b96a9eebd9e58c97fc85a5d89a016.jpg,2,"[[-7.517210960388184, -3.127154588699341, 8.893622398376465], [-2.0898256301879883, -2.4829955101013184, 3.3321456909179688], [-6.244815349578857, -1.8438993692398071, 6.353090763092041], [-3.179478406906128, -2.4279251098632812, 4.822109699249268], [-7.0102949142456055, 3.9589126110076904, 0.22400477528572083], [-1.4126323461532593, -1.4937922954559326, 2.2452807426452637], [-7.063300132751465, -0.85536128282547, 5.968227863311768], [-4.706116676330566, -2.825061321258545, 6.594817161560059], [-6.433900356292725, 0.47517427802085876, 4.257256984710693], [-4.82283878326416, 0.24660828709602356, 2.1813864707946777], [-4.662891387939453, -3.1631548404693604, 6.936855316162109], [-4.918319225311279, -2.9021315574645996, 6.692556381225586], [-9.21798324584961, 4.775820255279541, 1.3276053667068481]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_142253.jpg,2,"[[-3.915534019470215, -2.389108180999756, 5.258399963378906], [-6.051307201385498, -2.7853729724884033, 7.452675819396973], [-5.076259613037109, -1.8094215393066406, 6.063446044921875], [-7.017782688140869, -1.0642127990722656, 5.778833389282227], [-10.848062515258789, -1.5748687982559204, 8.2205810546875], [-5.6983208656311035, -5.035998344421387, 8.222664833068848], [-5.381084442138672, -1.4775773286819458, 5.9893059730529785], [-3.882812261581421, -1.836241364479065, 4.845072269439697], [-8.646507263183594, -2.441903829574585, 8.77829360961914], [-7.343381404876709, -3.1275622844696045, 8.088922500610352], [-6.555490016937256, -0.32874026894569397, 4.8153276443481445], [-7.824576377868652, -4.4194183349609375, 10.189164161682129], [-7.690622806549072, -3.849881649017334, 9.309819221496582]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113655256076_3b90b5a2b78ac63d4b74c05f9801cfd5.jpg,2,"[[-1.4673951864242554, -1.7753154039382935, 2.644324779510498], [-3.189007520675659, -2.270170211791992, 4.198395252227783], [-4.059650421142578, -4.510491371154785, 6.3345794677734375], [-4.520946025848389, -2.35014009475708, 5.789831161499023], [-3.7117676734924316, -1.5627435445785522, 4.135578632354736], [-4.2107062339782715, -1.3301504850387573, 4.1386332511901855], [-3.877612352371216, -1.5527626276016235, 4.336381435394287], [-4.840060710906982, -4.0657958984375, 6.880248546600342], [-2.2034623622894287, -1.4874546527862549, 2.587033748626709], [-0.0569026917219162, -1.2420105934143066, 1.5092307329177856], [0.05307339131832123, -1.1088178157806396, 1.3332788944244385], [-3.315436840057373, -2.864556074142456, 5.228447914123535], [-6.237972259521484, -2.635293960571289, 7.380602836608887]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_142011.jpg,2,"[[-4.153307914733887, -1.505027174949646, 4.961850166320801], [-9.131036758422852, 0.08731049299240112, 5.889945983886719], [-4.771894931793213, 0.15381908416748047, 3.161874771118164], [-7.151675224304199, 3.208324432373047, 2.205195188522339], [-6.156188011169434, 1.3187072277069092, 3.075690507888794], [-8.499672889709473, -2.8114259243011475, 8.643922805786133], [-7.344906330108643, -0.7269507050514221, 5.863444805145264], [-6.012156009674072, 0.9974846243858337, 3.096930980682373], [-8.472105979919434, 1.9315603971481323, 3.851210355758667], [-7.34594202041626, 0.3545691668987274, 4.7587127685546875], [-5.772431373596191, 1.22194504737854, 2.866454839706421], [-5.516770362854004, -0.3382551968097687, 3.9544663429260254], [-9.13980484008789, 1.832648515701294, 3.9108121395111084]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113199105898_13feefad551728662f1c2740a1b1a8f5.jpg,2,"[[-3.134845495223999, 0.943044126033783, 1.3581455945968628], [-3.188925266265869, 1.2850860357284546, 0.8754689693450928], [-1.9892390966415405, 0.9823972582817078, 0.46870937943458557], [-4.776986122131348, 2.060610055923462, 1.100550889968872], [-3.784600019454956, 2.0725960731506348, 0.5500432848930359], [-4.611347198486328, 2.442599296569824, 0.38058412075042725], [-5.215782165527344, 3.6814002990722656, 0.08567656576633453], [-5.107061386108398, 1.7682230472564697, 1.5336283445358276], [-3.2623608112335205, 2.5873236656188965, 0.018732309341430664], [-5.101284980773926, 3.0083463191986084, 0.08940734714269638], [-6.395139694213867, 2.623023509979248, 1.8762644529342651], [-6.869169235229492, 1.6774001121520996, 2.4191510677337646], [-4.941181182861328, 0.9355570673942566, 2.1631734371185303]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113195126973_ad19326b2d2e66645ae2824c0d41e050.jpg,2,"[[-6.680813789367676, -0.9981441497802734, 6.0497941970825195], [-6.1574835777282715, -0.6682035326957703, 4.330268859863281], [-5.37801456451416, -1.8584846258163452, 5.5834269523620605], [-5.342395782470703, -1.5061525106430054, 4.55057954788208], [-2.325754404067993, -3.336484432220459, 4.26948356628418], [-6.707451820373535, -3.1522774696350098, 7.172686576843262], [-5.648847579956055, -1.395390510559082, 5.3543782234191895], [-5.219888687133789, -2.1014418601989746, 5.496666431427002], [-5.0872111320495605, -1.50057852268219, 4.559271812438965], [-6.249278545379639, -1.5540074110031128, 5.50593900680542], [-5.916842460632324, 0.0072094229981303215, 3.4684369564056396], [-6.9450178146362305, 0.0814049169421196, 4.009812831878662], [-6.981367588043213, -3.529049873352051, 7.341992378234863]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113662562436_934a07ecf28f4e419db60aa4c88b9cc1.jpg,2,"[[-6.279540061950684, -0.9147178530693054, 5.891499996185303], [-8.512006759643555, 1.3246480226516724, 4.211236000061035], [-6.48878812789917, -2.3571460247039795, 8.003963470458984], [-5.495594501495361, -2.623896837234497, 7.309444904327393], [-4.126475811004639, -1.3096801042556763, 4.098631858825684], [-4.284363746643066, -1.9057073593139648, 5.607386589050293], [-7.660574436187744, -3.057856321334839, 8.888947486877441], [-8.29837703704834, 3.646422863006592, 1.9406557083129883], [-7.62253475189209, -0.7301868200302124, 6.471696376800537], [-1.1010843515396118, 0.09049800783395767, 0.9081761240959167], [-7.94395637512207, -1.9305161237716675, 7.606434345245361], [-6.624433517456055, 1.1844266653060913, 3.659027576446533], [-7.717052936553955, 2.8694257736206055, 2.1418380737304688]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z4975865863193_d89e80d0f397789f5c8e326347f4ac66.jpg,2,"[[-3.834439516067505, -5.4832305908203125, 9.01681137084961], [-4.011738300323486, -3.817591667175293, 6.682414531707764], [-1.3996925354003906, -3.744910478591919, 4.981821537017822], [-3.42513108253479, -2.405548095703125, 4.899502277374268], [-5.609189987182617, -0.7893207669258118, 3.9683690071105957], [-3.54443097114563, -3.9864494800567627, 6.174516677856445], [-1.6537690162658691, -4.559464454650879, 5.724980354309082], [-3.2911739349365234, -2.755476474761963, 4.778473377227783], [-4.49666690826416, -1.8173824548721313, 4.596508502960205], [-7.262763023376465, -0.6658316850662231, 4.721615791320801], [-4.605043411254883, -3.12467360496521, 6.123758792877197], [-2.264124631881714, -4.6465044021606445, 5.881150722503662], [-3.6924617290496826, -2.8551831245422363, 4.274322509765625]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113274859446_62b82666683e6ecebada155755de74fb.jpg,2,"[[-3.9993698596954346, -2.8502206802368164, 6.968695640563965], [-7.535529613494873, -1.4209537506103516, 6.907519817352295], [-5.017461776733398, 1.2298556566238403, 2.733365297317505], [-7.922695636749268, -2.7009854316711426, 8.685879707336426], [-8.092267990112305, 0.4341019093990326, 5.808056831359863], [-3.07208251953125, -1.581105351448059, 4.642480850219727], [-3.7649357318878174, -3.7932066917419434, 6.853625297546387], [-1.9730685949325562, -3.8257672786712646, 5.519855976104736], [-5.885457992553711, -0.7586429715156555, 4.6956353187561035], [-3.4916977882385254, -3.059936046600342, 6.1564788818359375], [-2.7869467735290527, -0.9203831553459167, 3.9901158809661865], [-2.733694553375244, -0.45161527395248413, 2.7690865993499756], [-5.955379486083984, 3.741680860519409, 0.6085705757141113]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_26448.jpg,2,"[[-7.139712333679199, -1.1499086618423462, 5.922338008880615], [-7.533867835998535, 1.9568084478378296, 3.0690388679504395], [-1.1569416522979736, 0.9946054816246033, 0.2913828194141388], [-7.010744571685791, 0.8946530222892761, 3.6735951900482178], [-6.2327752113342285, -0.3946731984615326, 4.078181743621826], [-9.402390480041504, 2.6199469566345215, 3.037017345428467], [-4.796605587005615, -2.6526708602905273, 5.7223358154296875], [-7.189033031463623, 1.5675183534622192, 3.2783756256103516], [-10.522730827331543, 2.544175624847412, 4.464549541473389], [-5.204400062561035, -1.9039443731307983, 4.644522666931152], [-8.04174518585205, -1.077387809753418, 6.4764580726623535], [-9.16112232208252, 1.6793532371520996, 4.270052909851074], [-9.475605964660645, 2.6555542945861816, 3.926607370376587]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_142004.jpg,2,"[[-5.113375663757324, -1.423702359199524, 5.55833101272583], [-6.073489665985107, -0.3925255835056305, 4.092033863067627], [-5.037740707397461, -1.9545131921768188, 5.251309394836426], [-7.219796180725098, -1.0827089548110962, 6.115283012390137], [-4.169826984405518, 1.0670020580291748, 1.3201395273208618], [-6.555314540863037, -0.9722306132316589, 5.5596513748168945], [-5.466251850128174, -3.3429417610168457, 7.387625694274902], [-3.2162246704101562, -3.0295305252075195, 5.685484886169434], [-4.504945755004883, 0.37575435638427734, 2.223470687866211], [-6.639275550842285, -4.059123516082764, 8.64323902130127], [-8.522480010986328, 1.2275530099868774, 3.888918876647949], [-10.56015396118164, -0.9253476858139038, 7.715539932250977], [-5.543510913848877, 0.31424275040626526, 3.2230467796325684]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113665127357_3d78b058ff48e64644da3eb3262643e5.jpg,2,"[[-4.431234836578369, -3.59771466255188, 6.555357933044434], [-5.709225654602051, -1.1678411960601807, 5.196948051452637], [-5.884551048278809, -1.7322279214859009, 6.823057651519775], [-4.628462314605713, -2.014606237411499, 7.060719966888428], [-5.558383941650391, -0.6100895404815674, 4.85123348236084], [-6.516192436218262, -1.784669041633606, 6.815875053405762], [-6.789376735687256, 2.1913185119628906, 3.150451421737671], [-5.198564529418945, 0.08620119839906693, 4.052886009216309], [-6.666286945343018, 0.23963013291358948, 4.943342685699463], [-3.8329412937164307, -0.5618999600410461, 4.266758441925049], [-5.312796115875244, -0.7189845442771912, 5.707747936248779], [-5.425992488861084, 1.1706682443618774, 3.537558078765869], [-6.219055652618408, -1.360554814338684, 6.67282772064209]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z4914053011244_b13529637d801efe66679314725e2d87.jpg,2,"[[-5.990602970123291, -3.8198814392089844, 8.23140811920166], [-3.3873140811920166, -1.3201725482940674, 2.5426909923553467], [-6.69312858581543, 0.06731764227151871, 3.750211715698242], [-9.399073600769043, 0.5775466561317444, 4.865739822387695], [-5.192868709564209, 0.919017493724823, 1.6508898735046387], [-4.844330310821533, -0.5033746361732483, 3.2545347213745117], [-4.379269599914551, -2.2723124027252197, 4.356326103210449], [-2.723848342895508, -4.3797078132629395, 5.916019439697266], [-3.8548192977905273, -3.018690347671509, 5.1977081298828125], [-7.0105180740356445, -0.26323309540748596, 3.696455717086792], [-7.402372360229492, -0.8529172539710999, 5.194148540496826], [-5.528050422668457, -1.1633917093276978, 3.917793035507202], [-5.102270603179932, 0.81932133436203, 1.877798318862915]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_26476.jpg,2,"[[-3.7091543674468994, -2.583935022354126, 5.992040157318115], [-5.770758152008057, 1.189215898513794, 3.2315242290496826], [-8.284311294555664, 1.1768040657043457, 4.828444480895996], [-8.549158096313477, -0.19347991049289703, 6.586812973022461], [-6.275569915771484, 1.1470264196395874, 2.933518409729004], [-9.300861358642578, 3.3930561542510986, 2.1141819953918457], [-6.705913066864014, 0.03175191581249237, 4.791485786437988], [-7.413911819458008, 1.9482048749923706, 3.6313273906707764], [-9.77490234375, -0.4598515033721924, 6.3918843269348145], [-7.350632667541504, 4.087471008300781, 0.3711855113506317], [-6.591062068939209, -0.42890986800193787, 5.082427501678467], [-6.589451313018799, 0.8452700972557068, 3.537515163421631], [-7.111021041870117, 2.338650703430176, 1.9819875955581665]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_142181.jpg,2,"[[-3.9633266925811768, -2.7962422370910645, 6.568276882171631], [-8.489944458007812, 1.7664437294006348, 3.1515722274780273], [-6.182427883148193, -1.630735158920288, 6.5168256759643555], [-7.689762115478516, 2.9680895805358887, 2.610299587249756], [-5.686282634735107, -2.1033928394317627, 5.380041599273682], [-12.176668167114258, 2.1004016399383545, 5.252182960510254], [-6.649895191192627, -3.1989824771881104, 8.648856163024902], [-4.479401111602783, -2.2828030586242676, 6.20969820022583], [-8.270001411437988, -2.049741268157959, 8.751241683959961], [-9.18380355834961, -0.5651255249977112, 6.137319564819336], [-6.297792434692383, -1.5770480632781982, 6.098203182220459], [-7.769119739532471, -2.9168860912323, 8.880743026733398], [-8.545120239257812, -2.7562758922576904, 9.261635780334473]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5035970756707_dec5af2b150b0038349aa499b1270c61.jpg,2,"[[-5.853752136230469, -3.5751407146453857, 8.274169921875], [-3.9182138442993164, -0.08806782960891724, 1.929059624671936], [-5.196933746337891, -1.0711262226104736, 4.462328910827637], [-2.969909191131592, -2.03963303565979, 4.552961349487305], [-7.2378644943237305, 0.2236914485692978, 4.768885612487793], [-6.429646968841553, -3.78286075592041, 8.635391235351562], [-5.389302730560303, -5.020812511444092, 8.407759666442871], [-4.816341400146484, -2.5368576049804688, 6.071629047393799], [-6.250173091888428, -3.2504870891571045, 7.333282947540283], [-5.33146333694458, -4.967514991760254, 8.872879981994629], [-5.645136833190918, -2.2661502361297607, 6.0613322257995605], [-5.230057716369629, -3.1588735580444336, 6.29887056350708], [-3.1894288063049316, -0.9791160821914673, 2.604992389678955]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z4969377059626_acc9e710480c262c564c339324a4d17c.jpg,2,"[[-3.9534990787506104, -4.549765586853027, 7.090815544128418], [-6.776401996612549, -0.7231492400169373, 5.202473163604736], [-4.418510913848877, -0.8114499449729919, 3.5484979152679443], [-5.042844772338867, -0.28687283396720886, 2.9553287029266357], [-5.569667816162109, -4.113245487213135, 7.198945045471191], [-7.051130771636963, -2.0321991443634033, 6.441174507141113], [-6.584697723388672, -5.382784366607666, 10.366180419921875], [-5.194103717803955, -0.9919837117195129, 4.792342662811279], [-3.7086031436920166, -4.228741645812988, 6.856414318084717], [-8.690485954284668, -1.9149426221847534, 6.845824241638184], [-3.8642094135284424, 1.3486084938049316, 0.8218538165092468], [-5.057631015777588, -1.6313954591751099, 5.117316722869873], [-6.490379333496094, -1.5963785648345947, 5.340237140655518]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z4991529841531_723afb2a0e48e58f29acc63efcb80f87.jpg,2,"[[-4.687973499298096, -1.785654067993164, 4.355077266693115], [-0.7407451868057251, 1.3303985595703125, -0.313984751701355], [-1.9477933645248413, 0.3560515344142914, 1.052355170249939], [-2.203977108001709, -0.6978341937065125, 2.0712437629699707], [-3.954569101333618, -0.7726258039474487, 2.8810336589813232], [-4.67483377456665, -0.4449710547924042, 3.1614603996276855], [-11.599422454833984, 2.0701513290405273, 5.57534122467041], [-8.927896499633789, 2.712876796722412, 3.1448190212249756], [-5.219281196594238, -0.527361273765564, 3.84504771232605], [0.7322536110877991, -4.115335464477539, 2.896324634552002], [-3.391077756881714, -2.1000823974609375, 4.518774032592773], [-2.6924548149108887, -1.9395297765731812, 4.093448638916016], [-2.3716132640838623, -3.19267201423645, 4.939231872558594]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_142177.jpg,2,"[[-7.620629787445068, -3.191687822341919, 9.083246231079102], [-7.721785545349121, 1.5672377347946167, 3.8366432189941406], [-7.5103607177734375, 2.558687210083008, 2.8251125812530518], [-7.898966312408447, 1.5437084436416626, 4.271667003631592], [-10.835387229919434, -0.2973577082157135, 7.720855712890625], [-7.667297840118408, -1.3573793172836304, 6.558490753173828], [-9.13982105255127, 1.247527003288269, 5.585941791534424], [-5.321594715118408, 0.3378741443157196, 3.6293277740478516], [-8.390487670898438, -0.946513295173645, 6.837587833404541], [-7.520709037780762, -3.66804838180542, 9.37751579284668], [-6.840023994445801, -0.9738500118255615, 6.018122673034668], [-7.665538787841797, -2.4023444652557373, 7.822182655334473], [-7.539920806884766, -0.2140371948480606, 6.08967399597168]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113221703193_81e856ea5aeb321f24df0a44388aee73.jpg,2,"[[-3.313953399658203, -2.3314011096954346, 5.337185859680176], [-4.167934417724609, -0.8836463093757629, 3.2953732013702393], [-7.285175323486328, -1.7769931554794312, 6.52832555770874], [-5.87068510055542, -0.9639719724655151, 5.357645034790039], [-6.759112358093262, -0.197045236825943, 5.119135856628418], [-6.393628120422363, -2.199537992477417, 6.594223976135254], [-4.955331802368164, -4.24973201751709, 8.157074928283691], [-4.473741054534912, -4.337454795837402, 7.945156574249268], [-8.357630729675293, -2.2032432556152344, 8.250473976135254], [-7.961654186248779, -2.368666410446167, 7.546802520751953], [-4.319739818572998, -3.1295053958892822, 6.491936206817627], [-5.567829608917236, -1.7193728685379028, 5.712668418884277], [-3.6848556995391846, 0.9788025617599487, 1.2445635795593262]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113274395267_d6ddc43fd270511cf76e2d6a67a748cf.jpg,2,"[[-3.4569523334503174, -3.803645372390747, 6.740585803985596], [0.05564110726118088, -3.077928304672241, 2.918394088745117], [-1.359607458114624, -4.021327018737793, 5.002647399902344], [-3.3680970668792725, -4.172382354736328, 5.274660587310791], [-3.74470853805542, -2.1894965171813965, 3.9836463928222656], [-2.477072238922119, -4.335589408874512, 5.084456920623779], [-3.783144235610962, -2.27880597114563, 4.572340488433838], [-4.154451370239258, -3.2695870399475098, 5.798031330108643], [0.4824857711791992, -3.453273057937622, 2.3875021934509277], [-8.365410804748535, -1.1314572095870972, 5.934591293334961], [-4.225444316864014, -1.0036693811416626, 3.638737916946411], [-3.3813998699188232, -3.1334636211395264, 4.84306526184082], [-1.7132395505905151, -1.9329317808151245, 2.4349544048309326]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_142017.jpg,2,"[[-6.833120346069336, -4.6981072425842285, 10.228231430053711], [-4.064910411834717, -4.268278121948242, 7.647218704223633], [-8.374476432800293, 2.8619086742401123, 2.7558536529541016], [-6.2584686279296875, -1.519361972808838, 5.531268119812012], [-5.6157331466674805, -1.1309871673583984, 4.678649425506592], [-4.660199165344238, -3.290038824081421, 7.1522908210754395], [-5.886220932006836, -1.447770595550537, 5.197690963745117], [-5.413534641265869, -1.8654841184616089, 5.827250003814697], [-4.927532196044922, -3.344041585922241, 6.702446460723877], [-4.32192325592041, -2.5807154178619385, 6.330698490142822], [-3.625704288482666, -2.2898004055023193, 4.679287433624268], [-5.984028339385986, -0.49062854051589966, 4.764387607574463], [-5.503382205963135, -1.802293062210083, 4.491584300994873]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113271578281_04433e666662de9e1e48ec24829a1e65.jpg,2,"[[-2.198641777038574, -4.271431922912598, 6.2525787353515625], [-1.6096030473709106, -2.949617862701416, 3.493496894836426], [-5.375885009765625, -1.812127709388733, 5.059451103210449], [-5.4072041511535645, -0.8964868187904358, 3.828429937362671], [-2.5085272789001465, -1.1672064065933228, 2.4856936931610107], [-3.067563533782959, -3.314851760864258, 4.3348894119262695], [-3.252260208129883, -2.719708204269409, 5.031589508056641], [-4.437418460845947, -4.239309310913086, 7.314647674560547], [-2.929053544998169, -2.8262524604797363, 4.428284168243408], [-7.231459140777588, -2.6118204593658447, 5.911025047302246], [-6.107278347015381, -2.202423572540283, 4.874078750610352], [-3.345673084259033, -3.4213950634002686, 4.82427978515625], [-4.882261753082275, -2.0392446517944336, 3.9269204139709473]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113206881725_a69f3ebf8644fdee712f4acb22437dc9.jpg,2,"[[-3.8980772495269775, 1.7362823486328125, 1.0438343286514282], [-6.275960922241211, 3.5503547191619873, 0.847862958908081], [-4.456275939941406, 2.530447483062744, 0.6918302178382874], [-3.382157564163208, 1.4374536275863647, 1.0208643674850464], [-7.117523193359375, 3.910447597503662, 0.7245058417320251], [-5.28803014755249, 2.9464235305786133, 0.8872324228286743], [-8.014872550964355, 4.051883220672607, 1.6999945640563965], [-5.399110794067383, 3.7165627479553223, 0.6052331924438477], [-5.2739176750183105, 2.110384225845337, 1.5469707250595093], [-5.150056838989258, 4.143250942230225, -0.8969150185585022], [-5.952211856842041, 3.5508885383605957, 0.24204839766025543], [-4.422749042510986, 3.458498477935791, -0.47016969323158264], [-4.337037563323975, 3.2550158500671387, -0.6810478568077087]]",1
./data/processed/1726417351_70_15_15_42/train/B6/z5113208521024_df1ae2331ec048cfe6dce2af33c8d0d5.jpg,2,"[[-6.577531814575195, -1.4912456274032593, 5.582972049713135], [-4.392563819885254, -2.2735443115234375, 5.404270648956299], [-8.217845916748047, -1.0567940473556519, 6.937710285186768], [-9.225339889526367, -2.1614990234375, 8.23705005645752], [-7.096743583679199, -1.5597851276397705, 6.3125224113464355], [-7.874096870422363, -2.846250295639038, 9.216204643249512], [-7.8280229568481445, -1.2936387062072754, 7.2623796463012695], [-10.067384719848633, -2.1869354248046875, 9.473188400268555], [-8.66805362701416, -1.1434330940246582, 7.029533386230469], [-6.696906089782715, -0.7458155751228333, 5.582924842834473], [-5.7724080085754395, -0.584338366985321, 4.448797225952148], [-6.4866814613342285, 1.3663209676742554, 3.4137115478515625], [-8.589502334594727, -2.8842151165008545, 9.688600540161133]]",2
